"","combination","count","freq","iteration"
"148","ant-absent_mut-absent",11,0.239130434782609,"9979"
"149","ant-absent_mut-strong",10,0.217391304347826,"9979"
"150","ant-absent_mut-weak",10,0.217391304347826,"9979"
"151","ant-strong_mut-absent",7,0.152173913043478,"9979"
"152","ant-strong_mut-strong",3,0.0652173913043478,"9979"
"153","ant-strong_mut-weak",4,0.0869565217391304,"9979"
"154","ant-weak_mut-absent",1,0.0217391304347826,"9979"
"155","ant-absent_mut-absent",13,0.282608695652174,"9978"
"156","ant-absent_mut-strong",10,0.217391304347826,"9978"
"157","ant-absent_mut-weak",9,0.195652173913043,"9978"
"158","ant-strong_mut-absent",5,0.108695652173913,"9978"
"159","ant-strong_mut-strong",4,0.0869565217391304,"9978"
"160","ant-strong_mut-weak",4,0.0869565217391304,"9978"
"161","ant-weak_mut-absent",1,0.0217391304347826,"9978"
"162","ant-absent_mut-absent",12,0.260869565217391,"9977"
"163","ant-absent_mut-strong",9,0.195652173913043,"9977"
"164","ant-absent_mut-weak",10,0.217391304347826,"9977"
"165","ant-strong_mut-absent",4,0.0869565217391304,"9977"
"166","ant-strong_mut-strong",5,0.108695652173913,"9977"
"167","ant-strong_mut-weak",5,0.108695652173913,"9977"
"168","ant-weak_mut-strong",1,0.0217391304347826,"9977"
"169","ant-absent_mut-absent",8,0.173913043478261,"9976"
"170","ant-absent_mut-strong",11,0.239130434782609,"9976"
"171","ant-absent_mut-weak",13,0.282608695652174,"9976"
"172","ant-strong_mut-absent",7,0.152173913043478,"9976"
"173","ant-strong_mut-strong",3,0.0652173913043478,"9976"
"174","ant-strong_mut-weak",3,0.0652173913043478,"9976"
"175","ant-weak_mut-strong",1,0.0217391304347826,"9976"
"176","ant-absent_mut-absent",9,0.195652173913043,"9975"
"177","ant-absent_mut-strong",10,0.217391304347826,"9975"
"178","ant-absent_mut-weak",12,0.260869565217391,"9975"
"179","ant-strong_mut-absent",6,0.130434782608696,"9975"
"180","ant-strong_mut-strong",2,0.0434782608695652,"9975"
"181","ant-strong_mut-weak",6,0.130434782608696,"9975"
"182","ant-weak_mut-strong",1,0.0217391304347826,"9975"
"183","ant-absent_mut-absent",12,0.260869565217391,"9974"
"184","ant-absent_mut-strong",9,0.195652173913043,"9974"
"185","ant-absent_mut-weak",11,0.239130434782609,"9974"
"186","ant-strong_mut-absent",6,0.130434782608696,"9974"
"187","ant-strong_mut-strong",3,0.0652173913043478,"9974"
"188","ant-strong_mut-weak",4,0.0869565217391304,"9974"
"189","ant-weak_mut-weak",1,0.0217391304347826,"9974"
"190","ant-absent_mut-absent",8,0.173913043478261,"9973"
"191","ant-absent_mut-strong",9,0.195652173913043,"9973"
"192","ant-absent_mut-weak",15,0.326086956521739,"9973"
"193","ant-strong_mut-absent",5,0.108695652173913,"9973"
"194","ant-strong_mut-strong",4,0.0869565217391304,"9973"
"195","ant-strong_mut-weak",4,0.0869565217391304,"9973"
"196","ant-weak_mut-absent",1,0.0217391304347826,"9973"
"197","ant-absent_mut-absent",10,0.217391304347826,"9972"
"198","ant-absent_mut-strong",9,0.195652173913043,"9972"
"199","ant-absent_mut-weak",13,0.282608695652174,"9972"
"200","ant-strong_mut-absent",5,0.108695652173913,"9972"
"201","ant-strong_mut-strong",5,0.108695652173913,"9972"
"202","ant-strong_mut-weak",3,0.0652173913043478,"9972"
"203","ant-weak_mut-absent",1,0.0217391304347826,"9972"
"204","ant-absent_mut-absent",11,0.239130434782609,"9971"
"205","ant-absent_mut-strong",7,0.152173913043478,"9971"
"206","ant-absent_mut-weak",15,0.326086956521739,"9971"
"207","ant-strong_mut-absent",5,0.108695652173913,"9971"
"208","ant-strong_mut-strong",5,0.108695652173913,"9971"
"209","ant-strong_mut-weak",2,0.0434782608695652,"9971"
"210","ant-weak_mut-absent",1,0.0217391304347826,"9971"
"211","ant-absent_mut-absent",16,0.347826086956522,"9970"
"212","ant-absent_mut-strong",6,0.130434782608696,"9970"
"213","ant-absent_mut-weak",10,0.217391304347826,"9970"
"214","ant-strong_mut-absent",1,0.0217391304347826,"9970"
"215","ant-strong_mut-strong",7,0.152173913043478,"9970"
"216","ant-strong_mut-weak",5,0.108695652173913,"9970"
"217","ant-weak_mut-weak",1,0.0217391304347826,"9970"
"218","ant-absent_mut-absent",13,0.282608695652174,"9969"
"219","ant-absent_mut-strong",8,0.173913043478261,"9969"
"220","ant-absent_mut-weak",10,0.217391304347826,"9969"
"221","ant-strong_mut-absent",4,0.0869565217391304,"9969"
"222","ant-strong_mut-strong",5,0.108695652173913,"9969"
"223","ant-strong_mut-weak",5,0.108695652173913,"9969"
"224","ant-weak_mut-absent",1,0.0217391304347826,"9969"
"225","ant-absent_mut-absent",11,0.239130434782609,"9968"
"226","ant-absent_mut-strong",8,0.173913043478261,"9968"
"227","ant-absent_mut-weak",12,0.260869565217391,"9968"
"228","ant-strong_mut-absent",9,0.195652173913043,"9968"
"229","ant-strong_mut-strong",4,0.0869565217391304,"9968"
"230","ant-strong_mut-weak",1,0.0217391304347826,"9968"
"231","ant-weak_mut-weak",1,0.0217391304347826,"9968"
"232","ant-absent_mut-absent",8,0.173913043478261,"9967"
"233","ant-absent_mut-strong",7,0.152173913043478,"9967"
"234","ant-absent_mut-weak",17,0.369565217391304,"9967"
"235","ant-strong_mut-absent",4,0.0869565217391304,"9967"
"236","ant-strong_mut-strong",5,0.108695652173913,"9967"
"237","ant-strong_mut-weak",4,0.0869565217391304,"9967"
"238","ant-weak_mut-absent",1,0.0217391304347826,"9967"
"239","ant-absent_mut-absent",14,0.304347826086957,"9966"
"240","ant-absent_mut-strong",8,0.173913043478261,"9966"
"241","ant-absent_mut-weak",9,0.195652173913043,"9966"
"242","ant-strong_mut-absent",5,0.108695652173913,"9966"
"243","ant-strong_mut-strong",4,0.0869565217391304,"9966"
"244","ant-strong_mut-weak",5,0.108695652173913,"9966"
"245","ant-weak_mut-strong",1,0.0217391304347826,"9966"
"246","ant-absent_mut-absent",13,0.282608695652174,"9965"
"247","ant-absent_mut-strong",7,0.152173913043478,"9965"
"248","ant-absent_mut-weak",12,0.260869565217391,"9965"
"249","ant-strong_mut-absent",5,0.108695652173913,"9965"
"250","ant-strong_mut-strong",6,0.130434782608696,"9965"
"251","ant-strong_mut-weak",2,0.0434782608695652,"9965"
"252","ant-weak_mut-weak",1,0.0217391304347826,"9965"
"253","ant-absent_mut-absent",10,0.217391304347826,"9964"
"254","ant-absent_mut-strong",7,0.152173913043478,"9964"
"255","ant-absent_mut-weak",15,0.326086956521739,"9964"
"256","ant-strong_mut-absent",6,0.130434782608696,"9964"
"257","ant-strong_mut-strong",6,0.130434782608696,"9964"
"258","ant-strong_mut-weak",1,0.0217391304347826,"9964"
"259","ant-weak_mut-absent",1,0.0217391304347826,"9964"
"260","ant-absent_mut-absent",8,0.173913043478261,"9963"
"261","ant-absent_mut-strong",9,0.195652173913043,"9963"
"262","ant-absent_mut-weak",14,0.304347826086957,"9963"
"263","ant-strong_mut-absent",6,0.130434782608696,"9963"
"264","ant-strong_mut-strong",2,0.0434782608695652,"9963"
"265","ant-strong_mut-weak",6,0.130434782608696,"9963"
"266","ant-weak_mut-weak",1,0.0217391304347826,"9963"
"267","ant-absent_mut-absent",9,0.195652173913043,"9962"
"268","ant-absent_mut-strong",10,0.217391304347826,"9962"
"269","ant-absent_mut-weak",13,0.282608695652174,"9962"
"270","ant-strong_mut-absent",7,0.152173913043478,"9962"
"271","ant-strong_mut-strong",3,0.0652173913043478,"9962"
"272","ant-strong_mut-weak",3,0.0652173913043478,"9962"
"273","ant-weak_mut-absent",1,0.0217391304347826,"9962"
"274","ant-absent_mut-absent",11,0.239130434782609,"9961"
"275","ant-absent_mut-strong",8,0.173913043478261,"9961"
"276","ant-absent_mut-weak",12,0.260869565217391,"9961"
"277","ant-strong_mut-absent",5,0.108695652173913,"9961"
"278","ant-strong_mut-strong",4,0.0869565217391304,"9961"
"279","ant-strong_mut-weak",5,0.108695652173913,"9961"
"280","ant-weak_mut-strong",1,0.0217391304347826,"9961"
"281","ant-absent_mut-absent",9,0.195652173913043,"9960"
"282","ant-absent_mut-strong",7,0.152173913043478,"9960"
"283","ant-absent_mut-weak",15,0.326086956521739,"9960"
"284","ant-strong_mut-absent",4,0.0869565217391304,"9960"
"285","ant-strong_mut-strong",4,0.0869565217391304,"9960"
"286","ant-strong_mut-weak",6,0.130434782608696,"9960"
"287","ant-weak_mut-strong",1,0.0217391304347826,"9960"
"288","ant-absent_mut-absent",9,0.195652173913043,"9959"
"289","ant-absent_mut-strong",12,0.260869565217391,"9959"
"290","ant-absent_mut-weak",10,0.217391304347826,"9959"
"291","ant-strong_mut-absent",4,0.0869565217391304,"9959"
"292","ant-strong_mut-strong",1,0.0217391304347826,"9959"
"293","ant-strong_mut-weak",9,0.195652173913043,"9959"
"294","ant-weak_mut-absent",1,0.0217391304347826,"9959"
"295","ant-absent_mut-absent",12,0.260869565217391,"9958"
"296","ant-absent_mut-strong",7,0.152173913043478,"9958"
"297","ant-absent_mut-weak",13,0.282608695652174,"9958"
"298","ant-strong_mut-absent",3,0.0652173913043478,"9958"
"299","ant-strong_mut-strong",6,0.130434782608696,"9958"
"300","ant-strong_mut-weak",4,0.0869565217391304,"9958"
"301","ant-weak_mut-weak",1,0.0217391304347826,"9958"
"302","ant-absent_mut-absent",14,0.304347826086957,"9957"
"303","ant-absent_mut-strong",8,0.173913043478261,"9957"
"304","ant-absent_mut-weak",10,0.217391304347826,"9957"
"305","ant-strong_mut-absent",5,0.108695652173913,"9957"
"306","ant-strong_mut-strong",5,0.108695652173913,"9957"
"307","ant-strong_mut-weak",3,0.0652173913043478,"9957"
"308","ant-weak_mut-weak",1,0.0217391304347826,"9957"
"309","ant-absent_mut-absent",11,0.239130434782609,"9956"
"310","ant-absent_mut-strong",13,0.282608695652174,"9956"
"311","ant-absent_mut-weak",7,0.152173913043478,"9956"
"312","ant-strong_mut-absent",5,0.108695652173913,"9956"
"313","ant-strong_mut-strong",2,0.0434782608695652,"9956"
"314","ant-strong_mut-weak",7,0.152173913043478,"9956"
"315","ant-weak_mut-absent",1,0.0217391304347826,"9956"
"316","ant-absent_mut-absent",12,0.260869565217391,"9955"
"317","ant-absent_mut-strong",8,0.173913043478261,"9955"
"318","ant-absent_mut-weak",11,0.239130434782609,"9955"
"319","ant-strong_mut-absent",5,0.108695652173913,"9955"
"320","ant-strong_mut-strong",5,0.108695652173913,"9955"
"321","ant-strong_mut-weak",4,0.0869565217391304,"9955"
"322","ant-weak_mut-strong",1,0.0217391304347826,"9955"
"323","ant-absent_mut-absent",14,0.304347826086957,"9954"
"324","ant-absent_mut-strong",8,0.173913043478261,"9954"
"325","ant-absent_mut-weak",9,0.195652173913043,"9954"
"326","ant-strong_mut-absent",3,0.0652173913043478,"9954"
"327","ant-strong_mut-strong",5,0.108695652173913,"9954"
"328","ant-strong_mut-weak",6,0.130434782608696,"9954"
"329","ant-weak_mut-weak",1,0.0217391304347826,"9954"
"330","ant-absent_mut-absent",9,0.195652173913043,"9953"
"331","ant-absent_mut-strong",11,0.239130434782609,"9953"
"332","ant-absent_mut-weak",12,0.260869565217391,"9953"
"333","ant-strong_mut-absent",6,0.130434782608696,"9953"
"334","ant-strong_mut-strong",3,0.0652173913043478,"9953"
"335","ant-strong_mut-weak",4,0.0869565217391304,"9953"
"336","ant-weak_mut-weak",1,0.0217391304347826,"9953"
"337","ant-absent_mut-absent",11,0.239130434782609,"9952"
"338","ant-absent_mut-strong",9,0.195652173913043,"9952"
"339","ant-absent_mut-weak",11,0.239130434782609,"9952"
"340","ant-strong_mut-absent",5,0.108695652173913,"9952"
"341","ant-strong_mut-strong",4,0.0869565217391304,"9952"
"342","ant-strong_mut-weak",5,0.108695652173913,"9952"
"343","ant-weak_mut-weak",1,0.0217391304347826,"9952"
"344","ant-absent_mut-absent",15,0.326086956521739,"9951"
"345","ant-absent_mut-strong",7,0.152173913043478,"9951"
"346","ant-absent_mut-weak",10,0.217391304347826,"9951"
"347","ant-strong_mut-absent",4,0.0869565217391304,"9951"
"348","ant-strong_mut-strong",6,0.130434782608696,"9951"
"349","ant-strong_mut-weak",3,0.0652173913043478,"9951"
"350","ant-weak_mut-weak",1,0.0217391304347826,"9951"
"351","ant-absent_mut-absent",13,0.282608695652174,"9950"
"352","ant-absent_mut-strong",11,0.239130434782609,"9950"
"353","ant-absent_mut-weak",8,0.173913043478261,"9950"
"354","ant-strong_mut-absent",5,0.108695652173913,"9950"
"355","ant-strong_mut-strong",3,0.0652173913043478,"9950"
"356","ant-strong_mut-weak",5,0.108695652173913,"9950"
"357","ant-weak_mut-absent",1,0.0217391304347826,"9950"
"358","ant-absent_mut-absent",13,0.282608695652174,"9949"
"359","ant-absent_mut-strong",9,0.195652173913043,"9949"
"360","ant-absent_mut-weak",10,0.217391304347826,"9949"
"361","ant-strong_mut-absent",4,0.0869565217391304,"9949"
"362","ant-strong_mut-strong",5,0.108695652173913,"9949"
"363","ant-strong_mut-weak",4,0.0869565217391304,"9949"
"364","ant-weak_mut-weak",1,0.0217391304347826,"9949"
"365","ant-absent_mut-absent",14,0.304347826086957,"9948"
"366","ant-absent_mut-strong",9,0.195652173913043,"9948"
"367","ant-absent_mut-weak",8,0.173913043478261,"9948"
"368","ant-strong_mut-absent",5,0.108695652173913,"9948"
"369","ant-strong_mut-strong",5,0.108695652173913,"9948"
"370","ant-strong_mut-weak",4,0.0869565217391304,"9948"
"371","ant-weak_mut-absent",1,0.0217391304347826,"9948"
"372","ant-absent_mut-absent",10,0.217391304347826,"9947"
"373","ant-absent_mut-strong",9,0.195652173913043,"9947"
"374","ant-absent_mut-weak",14,0.304347826086957,"9947"
"375","ant-strong_mut-absent",5,0.108695652173913,"9947"
"376","ant-strong_mut-strong",3,0.0652173913043478,"9947"
"377","ant-strong_mut-weak",4,0.0869565217391304,"9947"
"378","ant-weak_mut-strong",1,0.0217391304347826,"9947"
"379","ant-absent_mut-absent",11,0.239130434782609,"9946"
"380","ant-absent_mut-strong",12,0.260869565217391,"9946"
"381","ant-absent_mut-weak",9,0.195652173913043,"9946"
"382","ant-strong_mut-absent",4,0.0869565217391304,"9946"
"383","ant-strong_mut-strong",2,0.0434782608695652,"9946"
"384","ant-strong_mut-weak",7,0.152173913043478,"9946"
"385","ant-weak_mut-weak",1,0.0217391304347826,"9946"
"386","ant-absent_mut-absent",14,0.304347826086957,"9945"
"387","ant-absent_mut-strong",9,0.195652173913043,"9945"
"388","ant-absent_mut-weak",9,0.195652173913043,"9945"
"389","ant-strong_mut-absent",6,0.130434782608696,"9945"
"390","ant-strong_mut-strong",4,0.0869565217391304,"9945"
"391","ant-strong_mut-weak",3,0.0652173913043478,"9945"
"392","ant-weak_mut-absent",1,0.0217391304347826,"9945"
"393","ant-absent_mut-absent",11,0.239130434782609,"9944"
"394","ant-absent_mut-strong",9,0.195652173913043,"9944"
"395","ant-absent_mut-weak",11,0.239130434782609,"9944"
"396","ant-strong_mut-absent",7,0.152173913043478,"9944"
"397","ant-strong_mut-strong",4,0.0869565217391304,"9944"
"398","ant-strong_mut-weak",3,0.0652173913043478,"9944"
"399","ant-weak_mut-strong",1,0.0217391304347826,"9944"
"400","ant-absent_mut-absent",13,0.282608695652174,"9943"
"401","ant-absent_mut-strong",8,0.173913043478261,"9943"
"402","ant-absent_mut-weak",11,0.239130434782609,"9943"
"403","ant-strong_mut-absent",5,0.108695652173913,"9943"
"404","ant-strong_mut-strong",5,0.108695652173913,"9943"
"405","ant-strong_mut-weak",3,0.0652173913043478,"9943"
"406","ant-weak_mut-weak",1,0.0217391304347826,"9943"
"407","ant-absent_mut-absent",12,0.260869565217391,"9942"
"408","ant-absent_mut-strong",10,0.217391304347826,"9942"
"409","ant-absent_mut-weak",9,0.195652173913043,"9942"
"410","ant-strong_mut-absent",4,0.0869565217391304,"9942"
"411","ant-strong_mut-strong",4,0.0869565217391304,"9942"
"412","ant-strong_mut-weak",6,0.130434782608696,"9942"
"413","ant-weak_mut-absent",1,0.0217391304347826,"9942"
"414","ant-absent_mut-absent",10,0.217391304347826,"9941"
"415","ant-absent_mut-strong",9,0.195652173913043,"9941"
"416","ant-absent_mut-weak",13,0.282608695652174,"9941"
"417","ant-strong_mut-absent",5,0.108695652173913,"9941"
"418","ant-strong_mut-strong",5,0.108695652173913,"9941"
"419","ant-strong_mut-weak",3,0.0652173913043478,"9941"
"420","ant-weak_mut-absent",1,0.0217391304347826,"9941"
"421","ant-absent_mut-absent",14,0.304347826086957,"9940"
"422","ant-absent_mut-strong",9,0.195652173913043,"9940"
"423","ant-absent_mut-weak",8,0.173913043478261,"9940"
"424","ant-strong_mut-absent",5,0.108695652173913,"9940"
"425","ant-strong_mut-strong",6,0.130434782608696,"9940"
"426","ant-strong_mut-weak",3,0.0652173913043478,"9940"
"427","ant-weak_mut-absent",1,0.0217391304347826,"9940"
"428","ant-absent_mut-absent",12,0.260869565217391,"9939"
"429","ant-absent_mut-strong",10,0.217391304347826,"9939"
"430","ant-absent_mut-weak",10,0.217391304347826,"9939"
"431","ant-strong_mut-absent",5,0.108695652173913,"9939"
"432","ant-strong_mut-strong",3,0.0652173913043478,"9939"
"433","ant-strong_mut-weak",5,0.108695652173913,"9939"
"434","ant-weak_mut-weak",1,0.0217391304347826,"9939"
"435","ant-absent_mut-absent",12,0.260869565217391,"9938"
"436","ant-absent_mut-strong",7,0.152173913043478,"9938"
"437","ant-absent_mut-weak",12,0.260869565217391,"9938"
"438","ant-strong_mut-absent",4,0.0869565217391304,"9938"
"439","ant-strong_mut-strong",5,0.108695652173913,"9938"
"440","ant-strong_mut-weak",5,0.108695652173913,"9938"
"441","ant-weak_mut-absent",1,0.0217391304347826,"9938"
"442","ant-absent_mut-absent",14,0.304347826086957,"9937"
"443","ant-absent_mut-strong",6,0.130434782608696,"9937"
"444","ant-absent_mut-weak",11,0.239130434782609,"9937"
"445","ant-strong_mut-absent",4,0.0869565217391304,"9937"
"446","ant-strong_mut-strong",6,0.130434782608696,"9937"
"447","ant-strong_mut-weak",4,0.0869565217391304,"9937"
"448","ant-weak_mut-strong",1,0.0217391304347826,"9937"
"449","ant-absent_mut-absent",9,0.195652173913043,"9936"
"450","ant-absent_mut-strong",13,0.282608695652174,"9936"
"451","ant-absent_mut-weak",9,0.195652173913043,"9936"
"452","ant-strong_mut-absent",6,0.130434782608696,"9936"
"453","ant-strong_mut-weak",8,0.173913043478261,"9936"
"454","ant-weak_mut-strong",1,0.0217391304347826,"9936"
"455","ant-absent_mut-absent",9,0.195652173913043,"9935"
"456","ant-absent_mut-strong",8,0.173913043478261,"9935"
"457","ant-absent_mut-weak",15,0.326086956521739,"9935"
"458","ant-strong_mut-absent",4,0.0869565217391304,"9935"
"459","ant-strong_mut-strong",5,0.108695652173913,"9935"
