"","Motif","count","freq","iteration"
"104","StrongW_Mutualism",19,0.271428571428571,"9975"
"105","Absent",17,0.242857142857143,"9974"
"106","Mutualism_Antagonism",9,0.128571428571429,"9974"
"107","StrongW_Antagonism",27,0.385714285714286,"9974"
"108","StrongW_Mutualism",17,0.242857142857143,"9974"
"109","Absent",13,0.185714285714286,"9973"
"110","Mutualism_Antagonism",6,0.0857142857142857,"9973"
"111","StrongW_Antagonism",29,0.414285714285714,"9973"
"112","StrongW_Mutualism",22,0.314285714285714,"9973"
"113","Absent",16,0.228571428571429,"9972"
"114","Mutualism_Antagonism",8,0.114285714285714,"9972"
"115","StrongW_Antagonism",30,0.428571428571429,"9972"
"116","StrongW_Mutualism",16,0.228571428571429,"9972"
"117","Absent",15,0.214285714285714,"9971"
"118","Mutualism_Antagonism",9,0.128571428571429,"9971"
"119","StrongW_Antagonism",31,0.442857142857143,"9971"
"120","StrongW_Mutualism",15,0.214285714285714,"9971"
"121","Absent",15,0.214285714285714,"9970"
"122","Mutualism_Antagonism",9,0.128571428571429,"9970"
"123","StrongW_Antagonism",29,0.414285714285714,"9970"
"124","StrongW_Mutualism",17,0.242857142857143,"9970"
"125","Absent",14,0.2,"9969"
"126","Mutualism_Antagonism",7,0.1,"9969"
"127","StrongW_Antagonism",30,0.428571428571429,"9969"
"128","StrongW_Mutualism",19,0.271428571428571,"9969"
"129","Absent",18,0.257142857142857,"9968"
"130","Mutualism_Antagonism",9,0.128571428571429,"9968"
"131","StrongW_Antagonism",26,0.371428571428571,"9968"
"132","StrongW_Mutualism",17,0.242857142857143,"9968"
"133","Absent",15,0.214285714285714,"9967"
"134","Mutualism_Antagonism",7,0.1,"9967"
"135","StrongW_Antagonism",30,0.428571428571429,"9967"
"136","StrongW_Mutualism",18,0.257142857142857,"9967"
"137","Absent",19,0.271428571428571,"9966"
"138","Mutualism_Antagonism",10,0.142857142857143,"9966"
"139","StrongW_Antagonism",27,0.385714285714286,"9966"
"140","StrongW_Mutualism",14,0.2,"9966"
"141","Absent",14,0.2,"9965"
"142","Mutualism_Antagonism",8,0.114285714285714,"9965"
"143","StrongW_Antagonism",30,0.428571428571429,"9965"
"144","StrongW_Mutualism",18,0.257142857142857,"9965"
"145","Absent",18,0.257142857142857,"9964"
"146","Mutualism_Antagonism",6,0.0857142857142857,"9964"
"147","StrongW_Antagonism",30,0.428571428571429,"9964"
"148","StrongW_Mutualism",16,0.228571428571429,"9964"
"149","Absent",18,0.257142857142857,"9963"
"150","Mutualism_Antagonism",3,0.0428571428571429,"9963"
"151","StrongW_Antagonism",32,0.457142857142857,"9963"
"152","StrongW_Mutualism",17,0.242857142857143,"9963"
"153","Absent",12,0.171428571428571,"9962"
"154","Mutualism_Antagonism",6,0.0857142857142857,"9962"
"155","StrongW_Antagonism",31,0.442857142857143,"9962"
"156","StrongW_Mutualism",21,0.3,"9962"
"157","Absent",15,0.214285714285714,"9961"
"158","Mutualism_Antagonism",5,0.0714285714285714,"9961"
"159","StrongW_Antagonism",31,0.442857142857143,"9961"
"160","StrongW_Mutualism",19,0.271428571428571,"9961"
"161","Absent",14,0.2,"9960"
"162","Mutualism_Antagonism",6,0.0857142857142857,"9960"
"163","StrongW_Antagonism",28,0.4,"9960"
"164","StrongW_Mutualism",22,0.314285714285714,"9960"
"165","Absent",12,0.171428571428571,"9959"
"166","Mutualism_Antagonism",7,0.1,"9959"
"167","StrongW_Antagonism",30,0.428571428571429,"9959"
"168","StrongW_Mutualism",21,0.3,"9959"
"169","Absent",20,0.285714285714286,"9958"
"170","Mutualism_Antagonism",7,0.1,"9958"
"171","StrongW_Antagonism",30,0.428571428571429,"9958"
"172","StrongW_Mutualism",13,0.185714285714286,"9958"
"173","Absent",13,0.185714285714286,"9957"
"174","Mutualism_Antagonism",6,0.0857142857142857,"9957"
"175","StrongW_Antagonism",32,0.457142857142857,"9957"
"176","StrongW_Mutualism",19,0.271428571428571,"9957"
"177","Absent",15,0.214285714285714,"9956"
"178","Mutualism_Antagonism",6,0.0857142857142857,"9956"
"179","StrongW_Antagonism",29,0.414285714285714,"9956"
"180","StrongW_Mutualism",20,0.285714285714286,"9956"
"181","Absent",16,0.228571428571429,"9955"
"182","Mutualism_Antagonism",9,0.128571428571429,"9955"
"183","StrongW_Antagonism",28,0.4,"9955"
"184","StrongW_Mutualism",17,0.242857142857143,"9955"
"185","Absent",15,0.214285714285714,"9954"
"186","Mutualism_Antagonism",7,0.1,"9954"
"187","StrongW_Antagonism",28,0.4,"9954"
"188","StrongW_Mutualism",20,0.285714285714286,"9954"
"189","Absent",15,0.214285714285714,"9953"
"190","Mutualism_Antagonism",8,0.114285714285714,"9953"
"191","StrongW_Antagonism",29,0.414285714285714,"9953"
"192","StrongW_Mutualism",18,0.257142857142857,"9953"
"193","Absent",15,0.214285714285714,"9952"
"194","Mutualism_Antagonism",7,0.1,"9952"
"195","StrongW_Antagonism",30,0.428571428571429,"9952"
"196","StrongW_Mutualism",18,0.257142857142857,"9952"
"197","Absent",15,0.214285714285714,"9951"
"198","Mutualism_Antagonism",6,0.0857142857142857,"9951"
"199","StrongW_Antagonism",31,0.442857142857143,"9951"
"200","StrongW_Mutualism",18,0.257142857142857,"9951"
"201","Absent",13,0.185714285714286,"9950"
"202","Mutualism_Antagonism",6,0.0857142857142857,"9950"
"203","StrongW_Antagonism",33,0.471428571428571,"9950"
"204","StrongW_Mutualism",18,0.257142857142857,"9950"
"205","Absent",14,0.2,"9949"
"206","Mutualism_Antagonism",6,0.0857142857142857,"9949"
"207","StrongW_Antagonism",29,0.414285714285714,"9949"
"208","StrongW_Mutualism",21,0.3,"9949"
"209","Absent",12,0.171428571428571,"9948"
"210","Mutualism_Antagonism",3,0.0428571428571429,"9948"
"211","StrongW_Antagonism",33,0.471428571428571,"9948"
"212","StrongW_Mutualism",22,0.314285714285714,"9948"
"213","Absent",10,0.142857142857143,"9947"
"214","Mutualism_Antagonism",5,0.0714285714285714,"9947"
"215","StrongW_Antagonism",30,0.428571428571429,"9947"
"216","StrongW_Mutualism",25,0.357142857142857,"9947"
"217","Absent",13,0.185714285714286,"9946"
"218","Mutualism_Antagonism",8,0.114285714285714,"9946"
"219","StrongW_Antagonism",28,0.4,"9946"
"220","StrongW_Mutualism",21,0.3,"9946"
"221","Absent",11,0.157142857142857,"9945"
"222","Mutualism_Antagonism",4,0.0571428571428571,"9945"
"223","StrongW_Antagonism",33,0.471428571428571,"9945"
"224","StrongW_Mutualism",22,0.314285714285714,"9945"
"225","Absent",17,0.242857142857143,"9944"
"226","Mutualism_Antagonism",11,0.157142857142857,"9944"
"227","StrongW_Antagonism",26,0.371428571428571,"9944"
"228","StrongW_Mutualism",16,0.228571428571429,"9944"
"229","Absent",12,0.171428571428571,"9943"
"230","Mutualism_Antagonism",5,0.0714285714285714,"9943"
"231","StrongW_Antagonism",31,0.442857142857143,"9943"
"232","StrongW_Mutualism",22,0.314285714285714,"9943"
"233","Absent",14,0.2,"9942"
"234","Mutualism_Antagonism",9,0.128571428571429,"9942"
"235","StrongW_Antagonism",30,0.428571428571429,"9942"
"236","StrongW_Mutualism",17,0.242857142857143,"9942"
"237","Absent",14,0.2,"9941"
"238","Mutualism_Antagonism",10,0.142857142857143,"9941"
"239","StrongW_Antagonism",29,0.414285714285714,"9941"
"240","StrongW_Mutualism",17,0.242857142857143,"9941"
"241","Absent",16,0.228571428571429,"9940"
"242","Mutualism_Antagonism",7,0.1,"9940"
"243","StrongW_Antagonism",29,0.414285714285714,"9940"
"244","StrongW_Mutualism",18,0.257142857142857,"9940"
"245","Absent",17,0.242857142857143,"9939"
"246","Mutualism_Antagonism",6,0.0857142857142857,"9939"
"247","StrongW_Antagonism",33,0.471428571428571,"9939"
"248","StrongW_Mutualism",14,0.2,"9939"
"249","Absent",12,0.171428571428571,"9938"
"250","Mutualism_Antagonism",5,0.0714285714285714,"9938"
"251","StrongW_Antagonism",30,0.428571428571429,"9938"
"252","StrongW_Mutualism",23,0.328571428571429,"9938"
"253","Absent",19,0.271428571428571,"9937"
"254","Mutualism_Antagonism",5,0.0714285714285714,"9937"
"255","StrongW_Antagonism",29,0.414285714285714,"9937"
"256","StrongW_Mutualism",17,0.242857142857143,"9937"
"257","Absent",16,0.228571428571429,"9936"
"258","Mutualism_Antagonism",5,0.0714285714285714,"9936"
"259","StrongW_Antagonism",29,0.414285714285714,"9936"
"260","StrongW_Mutualism",20,0.285714285714286,"9936"
"261","Absent",17,0.242857142857143,"9935"
"262","Mutualism_Antagonism",8,0.114285714285714,"9935"
"263","StrongW_Antagonism",27,0.385714285714286,"9935"
"264","StrongW_Mutualism",18,0.257142857142857,"9935"
"265","Absent",19,0.271428571428571,"9934"
"266","Mutualism_Antagonism",6,0.0857142857142857,"9934"
"267","StrongW_Antagonism",30,0.428571428571429,"9934"
"268","StrongW_Mutualism",15,0.214285714285714,"9934"
"269","Absent",14,0.2,"9933"
"270","Mutualism_Antagonism",7,0.1,"9933"
"271","StrongW_Antagonism",31,0.442857142857143,"9933"
"272","StrongW_Mutualism",18,0.257142857142857,"9933"
"273","Absent",11,0.157142857142857,"9932"
"274","Mutualism_Antagonism",7,0.1,"9932"
"275","StrongW_Antagonism",30,0.428571428571429,"9932"
"276","StrongW_Mutualism",22,0.314285714285714,"9932"
"277","Absent",14,0.2,"9931"
"278","Mutualism_Antagonism",6,0.0857142857142857,"9931"
"279","StrongW_Antagonism",32,0.457142857142857,"9931"
"280","StrongW_Mutualism",18,0.257142857142857,"9931"
"281","Absent",15,0.214285714285714,"9930"
"282","Mutualism_Antagonism",7,0.1,"9930"
"283","StrongW_Antagonism",31,0.442857142857143,"9930"
"284","StrongW_Mutualism",17,0.242857142857143,"9930"
"285","Absent",16,0.228571428571429,"9929"
"286","Mutualism_Antagonism",7,0.1,"9929"
"287","StrongW_Antagonism",28,0.4,"9929"
"288","StrongW_Mutualism",19,0.271428571428571,"9929"
"289","Absent",17,0.242857142857143,"9928"
"290","Mutualism_Antagonism",9,0.128571428571429,"9928"
"291","StrongW_Antagonism",26,0.371428571428571,"9928"
"292","StrongW_Mutualism",18,0.257142857142857,"9928"
"293","Absent",13,0.185714285714286,"9927"
"294","Mutualism_Antagonism",6,0.0857142857142857,"9927"
"295","StrongW_Antagonism",29,0.414285714285714,"9927"
"296","StrongW_Mutualism",22,0.314285714285714,"9927"
"297","Absent",14,0.2,"9926"
"298","Mutualism_Antagonism",7,0.1,"9926"
"299","StrongW_Antagonism",30,0.428571428571429,"9926"
"300","StrongW_Mutualism",19,0.271428571428571,"9926"
"301","Absent",14,0.2,"9925"
"302","Mutualism_Antagonism",8,0.114285714285714,"9925"
"303","StrongW_Antagonism",31,0.442857142857143,"9925"
"304","StrongW_Mutualism",17,0.242857142857143,"9925"
"305","Absent",14,0.2,"9924"
"306","Mutualism_Antagonism",6,0.0857142857142857,"9924"
"307","StrongW_Antagonism",32,0.457142857142857,"9924"
"308","StrongW_Mutualism",18,0.257142857142857,"9924"
"309","Absent",14,0.2,"9923"
"310","Mutualism_Antagonism",6,0.0857142857142857,"9923"
"311","StrongW_Antagonism",32,0.457142857142857,"9923"
"312","StrongW_Mutualism",18,0.257142857142857,"9923"
"313","Absent",15,0.214285714285714,"9922"
"314","Mutualism_Antagonism",4,0.0571428571428571,"9922"
"315","StrongW_Antagonism",31,0.442857142857143,"9922"
"316","StrongW_Mutualism",20,0.285714285714286,"9922"
"317","Absent",12,0.171428571428571,"9921"
"318","Mutualism_Antagonism",5,0.0714285714285714,"9921"
"319","StrongW_Antagonism",33,0.471428571428571,"9921"
"320","StrongW_Mutualism",20,0.285714285714286,"9921"
"321","Absent",16,0.228571428571429,"9920"
"322","Mutualism_Antagonism",10,0.142857142857143,"9920"
"323","StrongW_Antagonism",28,0.4,"9920"
"324","StrongW_Mutualism",16,0.228571428571429,"9920"
"325","Absent",16,0.228571428571429,"9919"
"326","Mutualism_Antagonism",5,0.0714285714285714,"9919"
"327","StrongW_Antagonism",30,0.428571428571429,"9919"
"328","StrongW_Mutualism",19,0.271428571428571,"9919"
"329","Absent",15,0.214285714285714,"9918"
"330","Mutualism_Antagonism",7,0.1,"9918"
"331","StrongW_Antagonism",29,0.414285714285714,"9918"
"332","StrongW_Mutualism",19,0.271428571428571,"9918"
"333","Absent",11,0.157142857142857,"9917"
"334","Mutualism_Antagonism",9,0.128571428571429,"9917"
"335","StrongW_Antagonism",29,0.414285714285714,"9917"
"336","StrongW_Mutualism",21,0.3,"9917"
"337","Absent",13,0.185714285714286,"9916"
"338","Mutualism_Antagonism",7,0.1,"9916"
"339","StrongW_Antagonism",29,0.414285714285714,"9916"
"340","StrongW_Mutualism",21,0.3,"9916"
"341","Absent",20,0.285714285714286,"9915"
"342","Mutualism_Antagonism",7,0.1,"9915"
"343","StrongW_Antagonism",25,0.357142857142857,"9915"
"344","StrongW_Mutualism",18,0.257142857142857,"9915"
"345","Absent",14,0.2,"9914"
"346","Mutualism_Antagonism",6,0.0857142857142857,"9914"
"347","StrongW_Antagonism",30,0.428571428571429,"9914"
"348","StrongW_Mutualism",20,0.285714285714286,"9914"
"349","Absent",13,0.185714285714286,"9913"
"350","Mutualism_Antagonism",7,0.1,"9913"
"351","StrongW_Antagonism",33,0.471428571428571,"9913"
"352","StrongW_Mutualism",17,0.242857142857143,"9913"
"353","Absent",17,0.242857142857143,"9912"
"354","Mutualism_Antagonism",6,0.0857142857142857,"9912"
"355","StrongW_Antagonism",33,0.471428571428571,"9912"
"356","StrongW_Mutualism",14,0.2,"9912"
"357","Absent",13,0.185714285714286,"9911"
"358","Mutualism_Antagonism",8,0.114285714285714,"9911"
"359","StrongW_Antagonism",28,0.4,"9911"
"360","StrongW_Mutualism",21,0.3,"9911"
"361","Absent",16,0.228571428571429,"9910"
"362","Mutualism_Antagonism",8,0.114285714285714,"9910"
"363","StrongW_Antagonism",30,0.428571428571429,"9910"
"364","StrongW_Mutualism",16,0.228571428571429,"9910"
"365","Absent",17,0.242857142857143,"9909"
"366","Mutualism_Antagonism",4,0.0571428571428571,"9909"
"367","StrongW_Antagonism",33,0.471428571428571,"9909"
"368","StrongW_Mutualism",16,0.228571428571429,"9909"
"369","Absent",13,0.185714285714286,"9908"
"370","Mutualism_Antagonism",9,0.128571428571429,"9908"
"371","StrongW_Antagonism",30,0.428571428571429,"9908"
"372","StrongW_Mutualism",18,0.257142857142857,"9908"
"373","Absent",13,0.185714285714286,"9907"
"374","Mutualism_Antagonism",5,0.0714285714285714,"9907"
"375","StrongW_Antagonism",31,0.442857142857143,"9907"
"376","StrongW_Mutualism",21,0.3,"9907"
"377","Absent",18,0.257142857142857,"9906"
"378","Mutualism_Antagonism",6,0.0857142857142857,"9906"
"379","StrongW_Antagonism",31,0.442857142857143,"9906"
"380","StrongW_Mutualism",15,0.214285714285714,"9906"
"381","Absent",14,0.2,"9905"
"382","Mutualism_Antagonism",3,0.0428571428571429,"9905"
"383","StrongW_Antagonism",31,0.442857142857143,"9905"
"384","StrongW_Mutualism",22,0.314285714285714,"9905"
"385","Absent",16,0.228571428571429,"9904"
"386","Mutualism_Antagonism",9,0.128571428571429,"9904"
"387","StrongW_Antagonism",30,0.428571428571429,"9904"
"388","StrongW_Mutualism",15,0.214285714285714,"9904"
"389","Absent",13,0.185714285714286,"9903"
"390","Mutualism_Antagonism",6,0.0857142857142857,"9903"
"391","StrongW_Antagonism",32,0.457142857142857,"9903"
"392","StrongW_Mutualism",19,0.271428571428571,"9903"
"393","Absent",15,0.214285714285714,"9902"
"394","Mutualism_Antagonism",8,0.114285714285714,"9902"
"395","StrongW_Antagonism",29,0.414285714285714,"9902"
"396","StrongW_Mutualism",18,0.257142857142857,"9902"
"397","Absent",14,0.2,"9901"
"398","Mutualism_Antagonism",9,0.128571428571429,"9901"
"399","StrongW_Antagonism",28,0.4,"9901"
"400","StrongW_Mutualism",19,0.271428571428571,"9901"
"401","Absent",15,0.214285714285714,"9900"
"402","Mutualism_Antagonism",6,0.0857142857142857,"9900"
"403","StrongW_Antagonism",28,0.4,"9900"
"404","StrongW_Mutualism",21,0.3,"9900"
"405","Absent",15,0.214285714285714,"9899"
"406","Mutualism_Antagonism",7,0.1,"9899"
"407","StrongW_Antagonism",31,0.442857142857143,"9899"
"408","StrongW_Mutualism",17,0.242857142857143,"9899"
"409","Absent",15,0.214285714285714,"9898"
"410","Mutualism_Antagonism",6,0.0857142857142857,"9898"
"411","StrongW_Antagonism",30,0.428571428571429,"9898"
"412","StrongW_Mutualism",19,0.271428571428571,"9898"
"413","Absent",17,0.242857142857143,"9897"
"414","Mutualism_Antagonism",7,0.1,"9897"
"415","StrongW_Antagonism",29,0.414285714285714,"9897"
"416","StrongW_Mutualism",17,0.242857142857143,"9897"
"417","Absent",16,0.228571428571429,"9896"
"418","Mutualism_Antagonism",5,0.0714285714285714,"9896"
"419","StrongW_Antagonism",29,0.414285714285714,"9896"
"420","StrongW_Mutualism",20,0.285714285714286,"9896"
"421","Absent",15,0.214285714285714,"9895"
"422","Mutualism_Antagonism",8,0.114285714285714,"9895"
"423","StrongW_Antagonism",29,0.414285714285714,"9895"
"424","StrongW_Mutualism",18,0.257142857142857,"9895"
"425","Absent",17,0.242857142857143,"9894"
"426","Mutualism_Antagonism",5,0.0714285714285714,"9894"
"427","StrongW_Antagonism",32,0.457142857142857,"9894"
"428","StrongW_Mutualism",16,0.228571428571429,"9894"
"429","Absent",16,0.228571428571429,"9893"
"430","Mutualism_Antagonism",6,0.0857142857142857,"9893"
"431","StrongW_Antagonism",29,0.414285714285714,"9893"
"432","StrongW_Mutualism",19,0.271428571428571,"9893"
"433","Absent",14,0.2,"9892"
"434","Mutualism_Antagonism",5,0.0714285714285714,"9892"
"435","StrongW_Antagonism",32,0.457142857142857,"9892"
"436","StrongW_Mutualism",19,0.271428571428571,"9892"
"437","Absent",17,0.242857142857143,"9891"
"438","Mutualism_Antagonism",9,0.128571428571429,"9891"
"439","StrongW_Antagonism",25,0.357142857142857,"9891"
"440","StrongW_Mutualism",19,0.271428571428571,"9891"
"441","Absent",15,0.214285714285714,"9890"
"442","Mutualism_Antagonism",7,0.1,"9890"
"443","StrongW_Antagonism",31,0.442857142857143,"9890"
"444","StrongW_Mutualism",17,0.242857142857143,"9890"
"445","Absent",16,0.228571428571429,"9889"
"446","Mutualism_Antagonism",6,0.0857142857142857,"9889"
"447","StrongW_Antagonism",29,0.414285714285714,"9889"
"448","StrongW_Mutualism",19,0.271428571428571,"9889"
"449","Absent",15,0.214285714285714,"9888"
"450","Mutualism_Antagonism",7,0.1,"9888"
"451","StrongW_Antagonism",32,0.457142857142857,"9888"
"452","StrongW_Mutualism",16,0.228571428571429,"9888"
"453","Absent",13,0.185714285714286,"9887"
"454","Mutualism_Antagonism",6,0.0857142857142857,"9887"
"455","StrongW_Antagonism",31,0.442857142857143,"9887"
"456","StrongW_Mutualism",20,0.285714285714286,"9887"
"457","Absent",15,0.214285714285714,"9886"
"458","Mutualism_Antagonism",7,0.1,"9886"
"459","StrongW_Antagonism",28,0.4,"9886"
"460","StrongW_Mutualism",20,0.285714285714286,"9886"
"461","Absent",17,0.242857142857143,"9885"
"462","Mutualism_Antagonism",6,0.0857142857142857,"9885"
"463","StrongW_Antagonism",31,0.442857142857143,"9885"
"464","StrongW_Mutualism",16,0.228571428571429,"9885"
"465","Absent",15,0.214285714285714,"9884"
"466","Mutualism_Antagonism",7,0.1,"9884"
"467","StrongW_Antagonism",29,0.414285714285714,"9884"
"468","StrongW_Mutualism",19,0.271428571428571,"9884"
"469","Absent",17,0.242857142857143,"9883"
"470","Mutualism_Antagonism",11,0.157142857142857,"9883"
"471","StrongW_Antagonism",28,0.4,"9883"
"472","StrongW_Mutualism",14,0.2,"9883"
"473","Absent",16,0.228571428571429,"9882"
"474","Mutualism_Antagonism",7,0.1,"9882"
"475","StrongW_Antagonism",30,0.428571428571429,"9882"
"476","StrongW_Mutualism",17,0.242857142857143,"9882"
"477","Absent",18,0.257142857142857,"9881"
"478","Mutualism_Antagonism",2,0.0285714285714286,"9881"
"479","StrongW_Antagonism",32,0.457142857142857,"9881"
"480","StrongW_Mutualism",18,0.257142857142857,"9881"
"481","Absent",13,0.185714285714286,"9880"
"482","Mutualism_Antagonism",8,0.114285714285714,"9880"
"483","StrongW_Antagonism",29,0.414285714285714,"9880"
"484","StrongW_Mutualism",20,0.285714285714286,"9880"
"485","Absent",19,0.271428571428571,"9879"
"486","Mutualism_Antagonism",8,0.114285714285714,"9879"
"487","StrongW_Antagonism",28,0.4,"9879"
"488","StrongW_Mutualism",15,0.214285714285714,"9879"
"489","Absent",17,0.242857142857143,"9878"
"490","Mutualism_Antagonism",8,0.114285714285714,"9878"
"491","StrongW_Antagonism",30,0.428571428571429,"9878"
"492","StrongW_Mutualism",15,0.214285714285714,"9878"
"493","Absent",13,0.185714285714286,"9877"
"494","Mutualism_Antagonism",5,0.0714285714285714,"9877"
"495","StrongW_Antagonism",33,0.471428571428571,"9877"
"496","StrongW_Mutualism",19,0.271428571428571,"9877"
"497","Absent",16,0.228571428571429,"9876"
"498","Mutualism_Antagonism",6,0.0857142857142857,"9876"
"499","StrongW_Antagonism",31,0.442857142857143,"9876"
"500","StrongW_Mutualism",17,0.242857142857143,"9876"
"501","Absent",16,0.228571428571429,"9875"
"502","Mutualism_Antagonism",4,0.0571428571428571,"9875"
"503","StrongW_Antagonism",32,0.457142857142857,"9875"
"504","StrongW_Mutualism",18,0.257142857142857,"9875"
"505","Absent",16,0.228571428571429,"9874"
"506","Mutualism_Antagonism",9,0.128571428571429,"9874"
"507","StrongW_Antagonism",29,0.414285714285714,"9874"
"508","StrongW_Mutualism",16,0.228571428571429,"9874"
"509","Absent",13,0.185714285714286,"9873"
"510","Mutualism_Antagonism",7,0.1,"9873"
"511","StrongW_Antagonism",27,0.385714285714286,"9873"
"512","StrongW_Mutualism",23,0.328571428571429,"9873"
"513","Absent",18,0.257142857142857,"9872"
"514","Mutualism_Antagonism",8,0.114285714285714,"9872"
"515","StrongW_Antagonism",29,0.414285714285714,"9872"
"516","StrongW_Mutualism",15,0.214285714285714,"9872"
